combo,symbol,n_trades,win_rate,expectancy,profit_factor,sharpe,max_dd,buy_hold_x,final_eq_x,outperform,median_hold_h,calmar
X_none__S_zmag__E_trail_7__R_dd_pause,ETHUSDT,9,0.8888888888888888,0.09687678704516237,29.216446915342953,1.1387352251637957,-0.10158635186622329,1.200688988338978,2.1969562974238723,1.8297463529361766,96.0,3.131427531923312
X_none__S_zmag__E_tp5_trail3__R_none,ETHUSDT,145,0.43448275862068964,0.005105594033315552,1.3428560327666066,0.8466814753404289,-0.3290448837345756,1.200688988338978,1.856482645423751,1.5461811205514526,20.0,0.7369157860855285
X_none__S_zmag__E_tp5_trail3__R_3loss_pause,ETHUSDT,31,0.5806451612903226,0.01960705461268988,3.0183720590439713,1.270584289216677,-0.09113374256489003,1.200688988338978,1.7751777251185459,1.4784658994618667,22.0,2.4481067259837297
X_none__S_zmag__E_tp5_trail3__R_dd_pause,ETHUSDT,33,0.5757575757575758,0.017793047254452358,2.8179649427320843,1.2178523890521817,-0.10587516020157149,1.200688988338978,1.73847743856348,1.447899877026834,23.0,2.0228666138639797
X_none__S_zmag__E_tp7_trail5__R_none,ETHUSDT,100,0.48,0.00986501595830453,1.4765680925272984,0.9171983456275151,-0.42134864110146375,1.200688988338978,2.246773450123041,1.8712368248094011,33.5,0.779693121331848
X_none__S_zmag__E_tp7_trail5__R_3loss_pause,ETHUSDT,20,0.65,0.041570685743632714,5.546311281621902,1.174969334926214,-0.13822001984816226,1.200688988338978,2.1706955625134206,1.80787496478696,61.0,2.261320284082145
X_none__S_zmag__E_tp7_trail5__R_dd_pause,ETHUSDT,20,0.65,0.041570685743632714,5.546311281621902,1.174969334926214,-0.13822001984816226,1.200688988338978,2.1706955625134206,1.80787496478696,61.0,2.261320284082145
X_none__S_zmag__E_atr_stop__R_none,ETHUSDT,142,0.3380281690140845,0.005261776326029175,1.3176900596060483,0.7368869794820969,-0.315162954153326,1.200688988338978,1.7263735131587477,1.437819060493756,25.5,0.6701234848690991
X_none__S_zmag__E_atr_stop__R_3loss_pause,ETHUSDT,9,0.4444444444444444,0.016170497459087038,2.287633722794946,0.604971133200363,-0.09997401286511558,1.200688988338978,1.1413636911853569,0.9505906211102251,48.0,0.47505544207329453
X_none__S_zmag__E_atr_stop__R_dd_pause,ETHUSDT,25,0.36,0.018219286860343468,2.3462268891751297,0.9558836850626845,-0.11497972606600766,1.200688988338978,1.485337409609657,1.2370709018198451,35.0,1.2953452590158407
X_none__S_zmag_cap2__E_24h__R_none,ETHUSDT,166,0.5180722891566265,0.0014929100140373696,1.091271420632125,0.2120081086388482,-0.6629598559506119,1.200688988338978,1.0276205838790167,0.8558590891223359,24.0,0.014491086707461338
X_none__S_zmag_cap2__E_24h__R_3loss_pause,ETHUSDT,31,0.7419354838709677,0.028047246911770855,6.032521754163562,1.2986777859567291,-0.07920515711294128,1.200688988338978,2.233502717154398,1.8601842265949362,24.0,4.112909854693498
X_none__S_zmag_cap2__E_24h__R_dd_pause,ETHUSDT,38,0.6842105263157895,0.021469672312987305,4.196969192860283,1.207741232568569,-0.12271161310917757,1.200688988338978,2.1133131312888502,1.7600837117798407,24.0,2.4470192379057076
X_none__S_zmag_cap2__E_volscaled__R_none,ETHUSDT,180,0.5444444444444444,0.007271335702260234,1.6001226134294968,1.1806438472224723,-0.39564228960890546,1.200688988338978,3.0282672366420105,2.5221079447320385,19.0,1.2011661407604293
X_none__S_zmag_cap2__E_volscaled__R_3loss_pause,ETHUSDT,18,0.6666666666666666,0.02179207930164656,4.7192940474157,1.347196397585401,-0.07057813678399713,1.200688988338978,1.458543551195475,1.214755499018285,25.5,2.006604774100228
X_none__S_zmag_cap2__E_volscaled__R_dd_pause,ETHUSDT,42,0.5952380952380952,0.018532061681919745,3.3481895212553834,1.1095241441878314,-0.183100703782351,1.200688988338978,2.018606489717569,1.6812067981984997,20.0,1.5266150580473388
X_none__S_zmag_cap2__E_tp_3__R_none,ETHUSDT,201,0.5572139303482587,0.0015685449352635728,1.1045062932053418,0.3084911939296265,-0.6345541992644019,1.200688988338978,1.1439983950155495,0.9527849477474981,24.0,0.07618118716187447
X_none__S_zmag_cap2__E_tp_3__R_3loss_pause,ETHUSDT,40,0.725,0.017976422219003037,3.5719936643479375,1.3882748479653577,-0.06993400870903371,1.200688988338978,1.981729624596631,1.6504937113966018,22.0,3.8789773900430364
X_none__S_zmag_cap2__E_tp_3__R_dd_pause,ETHUSDT,47,0.6808510638297872,0.014158293242313675,2.8382483186762224,1.2674455935229745,-0.11710645923640318,1.200688988338978,1.8750884904496286,1.5616770942853475,24.0,2.107774125897609
X_none__S_zmag_cap2__E_tp_5__R_none,ETHUSDT,175,0.5314285714285715,0.0016294248126075424,1.1055209468181657,0.27752607110637584,-0.6460608343189135,1.200688988338978,1.1099077028433526,0.9243923394173779,24.0,0.05768888103427114
X_none__S_zmag_cap2__E_tp_5__R_3loss_pause,ETHUSDT,34,0.7647058823529411,0.023594030460873546,5.4408826838354285,1.2576843835349223,-0.07059433733842321,1.200688988338978,2.144981252305335,1.7864586692617894,24.0,4.349956093269384
X_none__S_zmag_cap2__E_tp_5__R_dd_pause,ETHUSDT,41,0.7073170731707317,0.018258047056056628,3.845619297400721,1.1653299966390862,-0.11773329635025138,1.200688988338978,2.0295551968884884,1.6903254852833758,24.0,2.394865410079723
X_none__S_zmag_cap2__E_tp_7__R_none,ETHUSDT,170,0.5294117647058824,0.002709121310266378,1.1735245112262522,0.426240771969217,-0.6658990998235758,1.200688988338978,1.3040619541954244,1.0860947063397755,24.0,0.1466305447988766
X_none__S_zmag_cap2__E_tp_7__R_3loss_pause,ETHUSDT,33,0.7272727272727273,0.02490427629894459,4.962961271547308,1.2951720353977427,-0.07920515711294128,1.200688988338978,2.18010641003037,1.8157128375486387,24.0,3.971380685320647
X_none__S_zmag_cap2__E_tp_7__R_dd_pause,ETHUSDT,40,0.675,0.019205600287344814,3.650826764596966,1.2012431020566392,-0.12271161310917776,1.200688988338978,2.062790194315973,1.71800542384387,24.0,2.357424243802815
X_none__S_zmag_cap2__E_trail_3__R_none,ETHUSDT,112,0.41964285714285715,0.009019487322267487,1.5870417239978607,0.9696976650896139,-0.346273515136853,1.200688988338978,2.2475631272714787,1.8718945114843908,25.5,0.9492105566524536
X_none__S_zmag_cap2__E_trail_3__R_3loss_pause,ETHUSDT,19,0.631578947368421,0.029967202834328906,5.122908789302479,1.1823613707291092,-0.08893884619333489,1.200688988338978,1.6870068548432084,1.4050323366228237,41.0,2.2648527840023265
X_none__S_zmag_cap2__E_trail_3__R_dd_pause,ETHUSDT,21,0.6190476190476191,0.026129939059799562,4.430839782997288,1.1293605939142097,-0.10021894888093191,1.200688988338978,1.6521294258866392,1.3759844905150498,45.0,1.9223698597849503
X_none__S_zmag_cap2__E_trail_5__R_none,ETHUSDT,81,0.4567901234567901,0.013058713716527264,1.5869304904924157,0.9054100707686316,-0.4276772680427158,1.200688988338978,2.2801994117898188,1.8990758089188655,53.0,0.7842953427014283
X_none__S_zmag_cap2__E_trail_5__R_3loss_pause,ETHUSDT,24,0.625,0.027127335125042108,2.8485378697128936,0.881702694932543,-0.2273766296929815,1.200688988338978,1.7573828587980966,1.4636453535142717,87.0,0.9622295944027812
X_none__S_zmag_cap2__E_trail_5__R_dd_pause,ETHUSDT,10,0.8,0.07789177917512638,14.157250889199403,1.1195177970186305,-0.11204337640484824,1.200688988338978,2.019715956873351,1.682130823626031,94.0,2.4969885899675694
X_none__S_zmag_cap2__E_trail_7__R_none,ETHUSDT,65,0.5692307692307692,0.016558330179122113,1.6294606614198968,0.9024013281795349,-0.4400883687758419,1.200688988338978,2.277471539427445,1.8968038863903285,90.0,0.7609027257160822
X_none__S_zmag_cap2__E_trail_7__R_3loss_pause,ETHUSDT,14,0.7142857142857143,0.06317396621946962,7.043822964918142,1.2046769617662965,-0.14566633847362528,1.200688988338978,2.1862500412891945,1.8208295924439455,96.0,2.168329463396538
X_none__S_zmag_cap2__E_trail_7__R_dd_pause,ETHUSDT,14,0.7142857142857143,0.06317396621946962,7.043822964918142,1.2046769617662965,-0.14566633847362528,1.200688988338978,2.1862500412891945,1.8208295924439455,96.0,2.168329463396538
X_none__S_zmag_cap2__E_tp5_trail3__R_none,ETHUSDT,144,0.4305555555555556,0.0055792298105910975,1.3738730449101055,0.9028937788479832,-0.3250609615405363,1.200688988338978,1.9713844453081235,1.6418776756129982,20.0,0.8273514014842018
X_none__S_zmag_cap2__E_tp5_trail3__R_3loss_pause,ETHUSDT,31,0.5806451612903226,0.01973334567651385,3.0635064536818852,1.2618398653598093,-0.09113374256489003,1.200688988338978,1.7825238551264646,1.4845841616257276,22.0,2.46757046819129
X_none__S_zmag_cap2__E_tp5_trail3__R_dd_pause,ETHUSDT,33,0.5757575757575758,0.01791168431440821,2.8570498144449825,1.2101355726046883,-0.10587516020157169,1.200688988338978,1.7456716935942926,1.4538916493348029,23.0,2.0394979696619635
X_none__S_zmag_cap2__E_tp7_trail5__R_none,ETHUSDT,100,0.48,0.0095055835057146,1.4597818933622793,0.9071687981704702,-0.41973013992456026,1.200688988338978,2.1799635332569003,1.8155938418929298,33.5,0.749347183780805
X_none__S_zmag_cap2__E_tp7_trail5__R_3loss_pause,ETHUSDT,20,0.65,0.040210408718314876,5.397546769425209,1.2038608340382642,-0.1382200198481624,1.200688988338978,2.122553026202761,1.7677792057867387,61.0,2.1868747473936674
X_none__S_zmag_cap2__E_tp7_trail5__R_dd_pause,ETHUSDT,20,0.65,0.040210408718314876,5.397546769425209,1.2038608340382642,-0.1382200198481624,1.200688988338978,2.122553026202761,1.7677792057867387,61.0,2.1868747473936674
X_none__S_zmag_cap2__E_atr_stop__R_none,ETHUSDT,142,0.3380281690140845,0.005336564733694114,1.3240227855534803,0.7479702406934886,-0.31278843736427114,1.200688988338978,1.7461657586770354,1.4543031339803199,25.5,0.6907318224935681
X_none__S_zmag_cap2__E_atr_stop__R_3loss_pause,ETHUSDT,9,0.4444444444444444,0.016170497459087038,2.287633722794946,0.604971133200363,-0.09997401286511558,1.200688988338978,1.1413636911853569,0.9505906211102251,48.0,0.47505544207329453
X_none__S_zmag_cap2__E_atr_stop__R_dd_pause,ETHUSDT,25,0.36,0.01830405855597082,2.3715002688901916,0.9510585325852867,-0.11497972606600768,1.200688988338978,1.4892860746452177,1.2403595678057164,35.0,1.3046592043757963
X_none__S_combo__E_24h__R_none,ETHUSDT,166,0.5180722891566265,0.0022008593257887197,1.1553526460770391,0.34122384256882854,-0.5937871682206259,1.200688988338978,1.1942553500126272,0.9946417112267757,24.0,0.10825013909323246
X_none__S_combo__E_24h__R_3loss_pause,ETHUSDT,31,0.7419354838709677,0.02983915608325018,6.943580742352611,1.2966764039798055,-0.07539679741201118,1.200688988338978,2.3423757150829743,1.9508596629368569,24.0,4.616805445770552
X_none__S_combo__E_24h__R_dd_pause,ETHUSDT,40,0.65,0.021833544851509252,4.778696513398513,1.2170222057262832,-0.1076693153464621,1.200688988338978,2.2217383378828646,1.8503862028054383,24.0,3.0027957537545236
X_none__S_combo__E_volscaled__R_none,ETHUSDT,180,0.5444444444444444,0.007075285510203351,1.6795762450728584,1.2307513366145733,-0.35946670888325216,1.200688988338978,3.009136597351269,2.506174893395234,19.0,1.3129309784188608
X_none__S_combo__E_volscaled__R_3loss_pause,ETHUSDT,18,0.6666666666666666,0.02503271106780175,5.489947564709077,1.3843616775198755,-0.07753324629437511,1.200688988338978,1.5410750634193406,1.2834922934966277,25.5,2.1137706939693066
X_none__S_combo__E_volscaled__R_dd_pause,ETHUSDT,42,0.5952380952380952,0.020112060831953025,3.898089454721953,1.1453869420476317,-0.1570767430873192,1.200688988338978,2.1423325921924756,1.7842527190627098,20.0,1.9513751563814505
X_none__S_combo__E_tp_3__R_none,ETHUSDT,192,0.5520833333333334,0.002791045325991328,1.2089033206922166,0.5518484703512859,-0.5589693525430611,1.200688988338978,1.4683055781026524,1.2228858533414992,24.0,0.25815002842573115
X_none__S_combo__E_tp_3__R_3loss_pause,ETHUSDT,38,0.7368421052631579,0.020655088761263644,3.9791310796838024,1.261232409291792,-0.07524325525751908,1.200688988338978,2.1043968223037095,1.752657717978169,22.5,3.965137928271684
X_none__S_combo__E_tp_3__R_dd_pause,ETHUSDT,48,0.6458333333333334,0.012663360834257514,2.30906067901138,0.9333336453305819,-0.21059421822814803,1.200688988338978,1.7457553825638783,1.4539613501235988,24.0,1.025444249341273
X_none__S_combo__E_tp_5__R_none,ETHUSDT,175,0.5257142857142857,0.0027673197848236296,1.2063493816186364,0.4994213128510351,-0.5657465036184877,1.200688988338978,1.3924117670691107,1.1596773024422922,24.0,0.21773689266561555
X_none__S_combo__E_tp_5__R_3loss_pause,ETHUSDT,35,0.7142857142857143,0.023118798268246747,4.922222080829984,1.2795708345393952,-0.07539679741201107,1.200688988338978,2.1525690220805354,1.7927781823487692,24.0,4.094377742596447
X_none__S_combo__E_tp_5__R_dd_pause,ETHUSDT,44,0.6363636363636364,0.017215588519732965,3.6881126047583273,1.1912968535987887,-0.1076693153464621,1.200688988338978,2.0417070969871896,1.7004462577870962,24.0,2.6436847130305927
X_none__S_combo__E_tp_7__R_none,ETHUSDT,168,0.5238095238095238,0.002036969495898339,1.146225144033669,0.3550492098972781,-0.5937871682206259,1.200688988338978,1.2064945832228766,1.0048352195616703,24.0,0.11467479187663028
X_none__S_combo__E_tp_7__R_3loss_pause,ETHUSDT,33,0.7272727272727273,0.024304105845472813,4.774437849833583,1.2555183062219162,-0.09999380262371614,1.200688988338978,2.1322711872863724,1.7758730262331601,24.0,3.0437798094139517
X_none__S_combo__E_tp_7__R_dd_pause,ETHUSDT,42,0.6428571428571429,0.01786579639000517,3.605596364348711,1.1682868679127485,-0.107669315346462,1.200688988338978,2.022454644253915,1.6844117534980978,24.0,2.604082026392721
X_none__S_combo__E_trail_3__R_none,ETHUSDT,106,0.41509433962264153,0.006426204885099855,1.4058727619963833,0.748811751331993,-0.37758689268388307,1.200688988338978,1.6980132485687423,1.4141990682514363,29.0,0.5407450399771442
X_none__S_combo__E_trail_3__R_3loss_pause,ETHUSDT,23,0.6086956521739131,0.0203265266960424,2.770013254372176,1.0272780609605991,-0.11992157368097855,1.200688988338978,1.5289461912565792,1.2733906999278048,45.0,1.3397484802568425
X_none__S_combo__E_trail_3__R_dd_pause,ETHUSDT,23,0.6086956521739131,0.0203265266960424,2.770013254372176,1.0272780609605991,-0.11992157368097855,1.200688988338978,1.5289461912565792,1.2733906999278048,45.0,1.3397484802568425
X_none__S_combo__E_trail_5__R_none,ETHUSDT,75,0.48,0.013388835229272865,1.6245813042669566,0.9120473122468871,-0.3014379087107789,1.200688988338978,2.2176579448397775,1.8469878264709207,71.0,1.0697247589062187
X_none__S_combo__E_trail_5__R_3loss_pause,ETHUSDT,16,0.625,0.04869756295677978,5.31540749174915,1.0439595670932977,-0.14815718162032984,1.200688988338978,1.9925416776246894,1.6594985853756792,86.0,1.8473764013106717
X_none__S_combo__E_trail_5__R_dd_pause,ETHUSDT,15,0.6666666666666666,0.052136978618986515,5.401983417859211,1.0517291168818625,-0.12258759449491938,1.200688988338978,1.9983241722816258,1.6643145657945018,87.0,2.2432774779444173
X_none__S_combo__E_trail_7__R_none,ETHUSDT,59,0.559322033898305,0.019214681446816637,1.8613964419121167,1.0154935513437362,-0.32864019366746783,1.200688988338978,2.490749529585338,2.0744335575451704,96.0,1.148559557335502
X_none__S_combo__E_trail_7__R_3loss_pause,ETHUSDT,35,0.6285714285714286,0.022373997277035276,2.189482373118137,0.8851208208918726,-0.2535516018566707,1.200688988338978,1.9120689140742468,1.592476430319716,96.0,1.0073232980185096
X_none__S_combo__E_trail_7__R_dd_pause,ETHUSDT,13,0.7692307692307693,0.06956901138562768,12.378974687904547,1.195077103384531,-0.12690326995064669,1.200688988338978,2.2364856307008765,1.8626685614855267,96.0,2.571917491431897
X_none__S_combo__E_tp5_trail3__R_none,ETHUSDT,136,0.39705882352941174,0.0026862311490554736,1.1657751174166764,0.44870940760789413,-0.43785101588445285,1.200688988338978,1.2887088357234517,1.073307782647561,21.0,0.21260387898662542
X_none__S_combo__E_tp5_trail3__R_3loss_pause,ETHUSDT,31,0.5806451612903226,0.014483694322372502,2.2279798873906067,0.9973069680558138,-0.12695494518613853,1.200688988338978,1.5182894175960062,1.2645151511686583,23.0,1.243113573369059
X_none__S_combo__E_tp5_trail3__R_dd_pause,ETHUSDT,30,0.6,0.01586837398133746,2.406022804780577,1.0626610395467933,-0.10267633198361452,1.200688988338978,1.5605117076096162,1.2996802025880272,22.5,1.6461228022900265
X_none__S_combo__E_tp7_trail5__R_none,ETHUSDT,88,0.5113636363636364,0.00827903438681576,1.4303750035142888,0.7572415601915132,-0.2894674612350972,1.200688988338978,1.8098357328746386,1.5073309994941726,37.5,0.7995108619210247
X_none__S_combo__E_tp7_trail5__R_3loss_pause,ETHUSDT,21,0.6666666666666666,0.03527038686673837,4.949710039959499,1.1336127028489913,-0.13258699989715994,1.200688988338978,1.9974797428730415,1.6636112784180161,41.0,2.072668494915418
X_none__S_combo__E_tp7_trail5__R_dd_pause,ETHUSDT,7,0.5714285714285714,0.028174163451959104,3.5537356873023245,0.6705228987973716,-0.10048502882945355,1.200688988338978,1.204304986006129,1.0030116022569286,23.0,0.670864016935396
X_none__S_combo__E_atr_stop__R_none,ETHUSDT,133,0.3684210526315789,0.005912308151306029,1.4056417063347473,0.8686336619599575,-0.27684484718822233,1.200688988338978,1.8651589705733695,1.5534072425812893,33.0,0.8832130806773604
X_none__S_combo__E_atr_stop__R_3loss_pause,ETHUSDT,9,0.4444444444444444,0.019228680990099653,2.4092151818820358,0.6241256780235883,-0.10727736871421316,1.200688988338978,1.1681361983243095,0.9728882413923845,48.0,0.522483937345166
X_none__S_combo__E_atr_stop__R_dd_pause,ETHUSDT,8,0.5,0.021758292896099624,2.429158341672438,0.6123041106149293,-0.1004850288294535,1.200688988338978,1.169315118498758,0.9738701111237621,39.0,0.5615223486229182
X_btc_extreme__S_flat__E_24h__R_none,ETHUSDT,111,0.5135135135135135,0.003514054700636461,1.305872673476113,0.6081719936884091,-0.2711536225031366,1.200688988338978,1.3758102690337126,1.1458506594093079,24.0,0.4368971017578008
X_btc_extreme__S_flat__E_24h__R_3loss_pause,ETHUSDT,26,0.5769230769230769,0.014412773628523086,3.5619146299251643,1.0062947513993712,-0.06261236114513724,1.200688988338978,1.4233452974779421,1.1854404523580955,24.0,2.1062582240414343
X_btc_extreme__S_flat__E_24h__R_dd_pause,ETHUSDT,32,0.53125,0.008902960297540244,2.1478955240158917,0.7314713599770961,-0.14615392690147175,1.200688988338978,1.2977085840917175,1.0808032693686611,24.0,0.6552103409681239
X_btc_extreme__S_flat__E_volscaled__R_none,ETHUSDT,122,0.5327868852459017,0.002717699283303182,1.271216373247914,0.5339364474374741,-0.29776360234406163,1.200688988338978,1.3065693576335644,1.0881830101907242,20.0,0.3304007017235388
X_btc_extreme__S_flat__E_volscaled__R_3loss_pause,ETHUSDT,32,0.59375,0.008436288312627882,2.2035819935633323,0.7313935180756967,-0.12551595057217466,1.200688988338978,1.2812403287756255,1.06708759821982,20.0,0.7239049517407424
X_btc_extreme__S_flat__E_volscaled__R_dd_pause,ETHUSDT,30,0.6333333333333333,0.009595793350224806,2.3948348207725454,0.7812561801404595,-0.1061864987893785,1.200688988338978,1.3045061562332736,1.086464662291869,20.0,0.9207605420083068
X_btc_extreme__S_flat__E_tp_3__R_none,ETHUSDT,125,0.536,0.0023756168188249706,1.213478729869438,0.5294382051557224,-0.29396481126483825,1.200688988338978,1.2692734587628642,1.0571209289749257,24.0,0.2968903138266585
X_btc_extreme__S_flat__E_tp_3__R_3loss_pause,ETHUSDT,30,0.5333333333333333,0.008713348044744728,2.354444688439186,0.9638597132325536,-0.06261236114513732,1.200688988338978,1.2828059245813943,1.0683915127397114,24.0,1.4586448152229212
X_btc_extreme__S_flat__E_tp_3__R_dd_pause,ETHUSDT,36,0.5,0.004765640458945258,1.581741365798199,0.5825166003138185,-0.1461539269014721,1.200688988338978,1.1695744265307384,0.9740860771520166,24.0,0.38662522266253857
X_btc_extreme__S_flat__E_tp_5__R_none,ETHUSDT,115,0.5217391304347826,0.0026974772984959938,1.239525527011501,0.5560144148250075,-0.27805371315743027,1.200688988338978,1.2861298683552627,1.0711598764093628,24.0,0.3320246685793237
X_btc_extreme__S_flat__E_tp_5__R_3loss_pause,ETHUSDT,28,0.5714285714285714,0.011346600374645657,2.890177463199271,1.1301481753757616,-0.06261236114513749,1.200688988338978,1.3554058614893982,1.12885674363055,24.0,1.798638602444144
X_btc_extreme__S_flat__E_tp_5__R_dd_pause,ETHUSDT,34,0.5294117647058824,0.006701983107934291,1.8439522016171546,0.7500132963337787,-0.14615392690147178,1.200688988338978,1.2357660677979512,1.0292141260556562,24.0,0.527631060899544
X_btc_extreme__S_flat__E_tp_7__R_none,ETHUSDT,114,0.5263157894736842,0.0033414504461942397,1.2987095165504752,0.6515793880588157,-0.2733844668939636,1.200688988338978,1.3750698443726388,1.145233992921762,24.0,0.43255920035575834
X_btc_extreme__S_flat__E_tp_7__R_3loss_pause,ETHUSDT,27,0.5925925925925926,0.012501235498783323,3.3075995252344152,1.1796486862785789,-0.06261236114513759,1.200688988338978,1.3828774302604863,1.1517365809888422,24.0,1.9242047310673014
X_btc_extreme__S_flat__E_tp_7__R_dd_pause,ETHUSDT,33,0.5454545454545454,0.007505938595358704,1.9980145997917356,0.8039725139026771,-0.14615392690147186,1.200688988338978,1.2608127593322374,1.0500743919342794,24.0,0.5797071807762963
X_btc_extreme__S_flat__E_trail_3__R_none,ETHUSDT,70,0.44285714285714284,0.009272741616062122,1.6329037933457127,0.8939973871496694,-0.21609488382838998,1.200688988338978,1.7346253150676096,1.4446916161588808,43.0,0.9867264893631049
X_btc_extreme__S_flat__E_trail_3__R_3loss_pause,ETHUSDT,40,0.475,0.007552773228616557,1.5897383470733266,0.583353674947745,-0.19539982412683463,1.200688988338978,1.2911237555675632,1.0753190610615093,45.5,0.48007818056686274
