sleeve_id,anchor,gate_stack,n_full,n_train,n_val,n_lockbox,wr_train,wr_val,wr_lockbox,dpt_25_train,dpt_25_val,dpt_25_lockbox,sum_25_full,sum_25_lockbox,max_dd_25_full,max_dd_25_lockbox,loss_streak_full,loss_streak_lockbox,sharpe_full,sharpe_lockbox,n_28d_proj,bootstrap_p_lockbox,objective,pass,fail_reason
off_early304560|r3|g_trend_slope_strong_with+g_mp_skew_with+g_vol_high,offset_early304560,g_trend_slope_strong_with+g_mp_skew_with+g_vol_high,385,248,51,86,0.9112903225806451,0.7254901960784313,0.9418604651162791,9.359920255767623,-3.6676306541404786,10.689116652555636,3053.475092188991,919.2640321197847,298.45833219246333,100.0,10,4,9.643263594573558,15.096980494890795,434.67741935483866,0.0,99.12678988965108,True,PASS
off_early30|r3|g_trend_slope_strong_with+g_hawkes_imbalance_with+g_vol_high,offset_early30,g_trend_slope_strong_with+g_hawkes_imbalance_with+g_vol_high,333,193,42,98,0.8652849740932642,0.7857142857142857,0.9489795918367347,11.243483716413694,-1.905441499989439,10.010547916908536,3070.997510125323,981.0336958570365,325.0,93.87500045634806,13,3,8.980323659588189,13.951931510196431,375.9677419354839,0.0,99.0993684161445,True,PASS
off_L_late|r2|g_trend_slope_strong_with+g_hawkes_imbalance_with,offset_L_late,g_trend_slope_strong_with+g_hawkes_imbalance_with,1093,652,249,192,0.9631901840490797,0.927710843373494,0.9270833333333334,1.4767352988082898,1.101371334702059,7.142645333483245,2608.4607811926007,1371.3879040287832,224.50666997687551,142.191684315099,4,4,9.151704472408962,19.21148252086892,1234.032258064516,0.0,98.97139694430182,True,PASS
off_L_late|r3|g_trend_slope_strong_with+g_hawkes_imbalance_with+g_within_dev,offset_L_late,g_trend_slope_strong_with+g_hawkes_imbalance_with+g_within_dev,1093,652,249,192,0.9631901840490797,0.927710843373494,0.9270833333333334,1.4767352988082898,1.101371334702059,7.142645333483245,2608.4607811926007,1371.3879040287832,224.50666997687551,142.191684315099,4,4,9.151704472408962,19.21148252086892,1234.032258064516,0.0,98.97139694430182,True,PASS
off_L_late|r3|g_trend_slope_strong_with+g_hawkes_imbalance_with+g_tr_above_ema800,offset_L_late,g_trend_slope_strong_with+g_hawkes_imbalance_with+g_tr_above_ema800,1093,652,249,192,0.9631901840490797,0.927710843373494,0.9270833333333334,1.4767352988082898,1.101371334702059,7.142645333483245,2608.4607811926007,1371.3879040287832,224.50666997687551,142.191684315099,4,4,9.151704472408962,19.21148252086892,1234.032258064516,0.0,98.97139694430182,True,PASS
off_L_late|r3|g_trend_slope_strong_with+g_hawkes_imbalance_with+g_hurst_trending,offset_L_late,g_trend_slope_strong_with+g_hawkes_imbalance_with+g_hurst_trending,1093,652,249,192,0.9631901840490797,0.927710843373494,0.9270833333333334,1.4767352988082898,1.101371334702059,7.142645333483245,2608.4607811926007,1371.3879040287832,224.50666997687551,142.191684315099,4,4,9.151704472408962,19.21148252086892,1234.032258064516,0.0,98.97139694430182,True,PASS
off_early3060|r3|g_trend_slope_strong_with+g_mp_skew_with+g_hl_liq_cascade_with,offset_early3060,g_trend_slope_strong_with+g_mp_skew_with+g_hl_liq_cascade_with,354,178,95,81,0.9269662921348315,0.8,0.9629629629629629,10.866140594810615,0.4589025956640537,10.989353545627269,2867.9064096601833,890.1376371958088,370.5381181790374,50.0,9,2,8.317069174735895,14.118720693697972,399.67741935483866,0.0,98.90418191064542,True,PASS
off_early304560|r3|g_trend_slope_strong_with+g_mp_skew_with+g_hl_liq_cascade_with,offset_early304560,g_trend_slope_strong_with+g_mp_skew_with+g_hl_liq_cascade_with,354,178,95,81,0.9269662921348315,0.8,0.9629629629629629,10.866140594810615,0.4589025956640537,10.989353545627269,2867.9064096601833,890.1376371958088,370.5381181790374,50.0,9,2,8.317069174735895,14.118720693697972,399.67741935483866,0.0,98.90418191064542,True,PASS
off_early30|r3|g_trend_slope_strong_with+g_mp_skew_with+g_tr_above_ema200,offset_early30,g_trend_slope_strong_with+g_mp_skew_with+g_tr_above_ema200,282,143,81,58,0.9090909090909091,0.9382716049382716,0.9310344827586207,14.653728290302787,6.342143146939769,12.973922466959117,3361.6842434990485,752.4875030836288,175.0,50.0,7,2,11.774222590890215,30.456131891839576,318.38709677419354,0.0,98.80644980143077,True,PASS
off_early30|r3|g_trend_slope_strong_with+g_mp_skew_with+g_tr_above_ema800,offset_early30,g_trend_slope_strong_with+g_mp_skew_with+g_tr_above_ema800,283,144,81,58,0.9097222222222222,0.9382716049382716,0.9310344827586207,14.882235890866399,6.342143146939769,12.973922466959117,3409.243066270512,752.4875030836288,175.0,50.0,7,2,11.992241325093838,30.456131891839576,319.51612903225805,0.0,98.80644980143077,True,PASS
pw_off_e30|r2|g_pw_mp_skew_with+g_mp_skew_with+g_hurst_trending,ws_s+offset_e30,g_pw_mp_skew_with+g_mp_skew_with+g_hurst_trending,663,326,128,209,0.8803680981595092,0.84375,0.7751196172248804,9.990379819547412,4.472115100825697,6.823312965311981,5255.36696382835,1426.072409750204,350.0,214.85456779595233,14,4,12.317914351677862,19.206584522745697,748.5483870967741,0.004,98.64349123445636,True,PASS
prewindow|g_pw_mp_skew_with+g_tr_above_ema200+g_hl_liq_cascade_with,ws_s,g_pw_mp_skew_with+g_tr_above_ema200+g_hl_liq_cascade_with,1671,911,473,287,0.884742041712404,0.8752642706131079,0.9059233449477352,5.450665108260139,0.23938146035044466,5.813449649831485,6747.243393872383,1668.4600495016361,1023.541961072711,255.44857563427968,28,5,8.8413107854932,45.37218649394866,1886.6129032258063,0.0,98.48608272508918,True,PASS
off_L180|r3|g_mp_no_extreme+g_ribbon_agrees+g_hurst_trending,offset_L180,g_mp_no_extreme+g_ribbon_agrees+g_hurst_trending,49,26,11,12,0.8846153846153846,0.9090909090909091,0.8333333333333334,1.0566508064432187,2.267419016687933,28.3959813982822,393.1663069304773,340.7517767793864,45.33333242270679,25.0,1,1,5.268179394323896,14.8284725443812,55.32258064516129,0.0,98.36656502521099,True,PASS
pw_off_e30|r1|g_f7_rsi_strong_with+g_trend_slope_strong_with,ws_s+offset_e30,g_f7_rsi_strong_with+g_trend_slope_strong_with,288,109,79,100,0.7614678899082569,0.8860759493670886,0.92,4.372239009900983,4.5146965357580955,9.834657904100055,1816.7008688141023,983.4657904100055,483.88528182734524,56.51754332029043,13,2,8.41162907704044,25.282071042575176,325.16129032258067,0.0,98.34657904100055,True,PASS
pw_off_e30|r2|g_f7_rsi_strong_with+g_trend_slope_strong_with+g_within_dev,ws_s+offset_e30,g_f7_rsi_strong_with+g_trend_slope_strong_with+g_within_dev,288,109,79,100,0.7614678899082569,0.8860759493670886,0.92,4.372239009900983,4.5146965357580955,9.834657904100055,1816.7008688141023,983.4657904100055,483.88528182734524,56.51754332029043,13,2,8.41162907704044,25.282071042575176,325.16129032258067,0.0,98.34657904100055,True,PASS
pw_off_e30|r2|g_f7_rsi_strong_with+g_trend_slope_strong_with+g_hurst_trending,ws_s+offset_e30,g_f7_rsi_strong_with+g_trend_slope_strong_with+g_hurst_trending,288,109,79,100,0.7614678899082569,0.8860759493670886,0.92,4.372239009900983,4.5146965357580955,9.834657904100055,1816.7008688141023,983.4657904100055,483.88528182734524,56.51754332029043,13,2,8.41162907704044,25.282071042575176,325.16129032258067,0.0,98.34657904100055,True,PASS
pw_off_e60|r1|g_pw_mp_skew_with+g_hurst_trending,ws_s+offset_e60,g_pw_mp_skew_with+g_hurst_trending,913,238,131,544,0.8781512605042017,0.6717557251908397,0.7683823529411765,5.161250573004366,-2.200184897872558,4.212950840306718,3231.9986718805885,2291.8452571268544,685.2123415225756,230.7399154569598,13,7,9.420948653792587,27.72046855639316,1030.8064516129032,0.0,98.26205474070623,True,PASS
off_L180|r3|g_mp_no_extreme+g_rf_with+g_hurst_trending,offset_L180,g_mp_no_extreme+g_rf_with+g_hurst_trending,50,27,10,13,0.8518518518518519,0.9,0.8461538461538461,0.45211171705661,1.5810911670303636,27.245722768198473,382.2123240174123,354.19439598658016,57.37301454784664,25.0,1,1,5.210958015271261,14.917777416637652,56.45161290322581,0.0,98.23585047781626,True,PASS
off_early30|r3|g_rf_with+g_hl_liq_cascade_with+g_vol_high,offset_early30,g_rf_with+g_hl_liq_cascade_with+g_vol_high,454,272,82,100,0.7720588235294118,0.6951219512195121,0.95,5.961551402082283,-2.6155948683728028,9.819740038954388,2389.03720605525,981.9740038954387,639.536914093951,62.75000091269612,22,2,5.03541281251032,13.979142137838627,512.5806451612902,0.0,98.19740038954387,True,PASS
pw_off_e3060|r2|g_pw_mp_no_extreme+g_hawkes_imbalance_with+g_hurst_trending,ws_s+offset_e3060,g_pw_mp_no_extreme+g_hawkes_imbalance_with+g_hurst_trending,1523,768,302,453,0.83984375,0.6589403973509934,0.7417218543046358,6.073090660045811,-0.5600026772238615,4.61329806084357,6584.836839955715,2089.824021562137,1014.9938196436988,350.0,19,14,9.666984807663049,182.73030758975113,1719.516129032258,0.0,98.188497830331,True,PASS
off_L180|r3|g_mp_skew_with+g_ribbon_agrees+g_hurst_trending,offset_L180,g_mp_skew_with+g_ribbon_agrees+g_hurst_trending,365,203,78,84,0.9211822660098522,0.8717948717948718,0.7857142857142857,1.7355327815260613,0.6499449372342992,10.709622950408743,1302.6171875884002,899.6083278343344,152.93289013428216,152.93289013428193,3,3,6.023565719270611,14.256359334188822,412.09677419354836,0.0,98.15531566936872,True,PASS
off_L_late|r3|g_trend_slope_strong_with+g_tr_above_ema200+g_markov_with,offset_L_late,g_trend_slope_strong_with+g_tr_above_ema200+g_markov_with,653,380,145,128,0.9552631578947368,0.9172413793103448,0.90625,1.5210851079252814,1.1355364956229037,8.671868870551034,1852.6643483074604,1109.9992154305323,187.0063700707683,101.87511305805259,4,4,7.342098806517634,16.48714771538945,737.258064516129,0.0,98.11099654283461,True,PASS
prewindow|g_f7_rsi_neutral+g_trend_slope_strong_with+g_ribbon_agrees,ws_s,g_f7_rsi_neutral+g_trend_slope_strong_with+g_ribbon_agrees,852,506,185,161,0.9565217391304348,0.8810810810810811,0.9130434782608695,6.526017907370954,0.11260517992572115,7.73212906830934,4567.869799413766,1244.8727799978037,399.07110279664494,200.0,14,8,12.702502949590702,97.67512021416665,961.9354838709677,0.0,98.10971923600677,True,PASS
pw_off_e60|r2|g_pw_mp_no_extreme+g_trend_slope_strong_with+g_within_dev,ws_s+offset_e60,g_pw_mp_no_extreme+g_trend_slope_strong_with+g_within_dev,381,224,71,86,0.9017857142857143,0.36619718309859156,0.8953488372093024,5.526808121156912,-13.351066231108875,10.553993065092845,1197.7227203284028,907.6434035979846,969.728860762016,64.41981622680214,16,2,4.635387979664503,68.12191262053464,430.16129032258067,0.0,97.8737052897784,True,PASS
off_early3060|r3|g_trend_slope_strong_with+g_mp_skew_with+g_markov_with,offset_early3060,g_trend_slope_strong_with+g_mp_skew_with+g_markov_with,356,205,43,108,0.9365853658536586,0.7674418604651163,0.8148148148148148,6.516861445476719,6.327977197791351,9.417365218859102,2625.1350594645382,1017.0754436367829,225.0,175.0,9,7,14.08669703351933,22.57666618407875,401.9354838709677,0.0,97.86813019497579,True,PASS
pw_off_e60|r2|g_pw_mp_no_extreme+g_trend_slope_strong_with+g_rf_with,ws_s+offset_e60,g_pw_mp_no_extreme+g_trend_slope_strong_with+g_rf_with,378,223,70,85,0.9013452914798207,0.35714285714285715,0.8941176470588236,5.529089445096208,-13.605536917567038,10.606098871227443,1182.1177660810945,901.5184040543327,974.1907425829781,64.41981622680214,16,2,4.583639960964484,70.04578080435842,426.7741935483871,0.0,97.78340006172532,True,PASS
prewindow|g_f7_rsi_strong_with+g_tr_above_ema800+g_hl_liq_cascade_with,ws_s,g_f7_rsi_strong_with+g_tr_above_ema800+g_hl_liq_cascade_with,1097,610,303,184,0.8295081967213115,0.7920792079207921,0.9130434782608695,0.18838212318222308,-1.080228666781931,7.198700552987821,1112.1647108559898,1324.560901749759,1200.3671646557834,124.16664281128647,24,4,2.8585760403785105,35.201694283829625,1238.5483870967741,0.0,97.6479252001395,True,PASS
pw_off_e30|r2|g_f7_rsi_strong_with+g_trend_slope_strong_with+g_tr_above_ema800,ws_s+offset_e30,g_f7_rsi_strong_with+g_trend_slope_strong_with+g_tr_above_ema800,287,109,79,99,0.7614678899082569,0.8860759493670886,0.9191919191919192,4.372239009900983,4.5146965357580955,9.775776332582431,1801.0369353297574,967.8018569256608,483.88528182734524,56.51754332029043,13,2,8.353292232253226,24.15927350081957,324.0322580645161,0.0,97.26774638883745,True,PASS
off_L_late|r3|g_mp_skew_with+g_imb5_strong_with+g_queue_top_high,offset_L_late,g_mp_skew_with+g_imb5_strong_with+g_queue_top_high,425,245,74,106,0.8734693877551021,0.918918918918919,0.7169811320754716,1.3196245049625936,5.274763765716767,9.422754758012836,1712.452526728237,998.8120043493607,180.85477690958572,150.94484989264242,4,4,7.049129795383437,13.666821787004938,479.83870967741933,0.0,97.01319789772563,True,PASS
pw_off_e60|r2|g_pw_mp_skew_with+g_rf_with+g_hurst_trending,ws_s+offset_e60,g_pw_mp_skew_with+g_rf_with+g_hurst_trending,575,235,130,210,0.8765957446808511,0.6692307692307692,0.8523809523809524,5.182018797316768,-2.25143156494052,6.684722755289268,2328.8800925379196,1403.7917786107464,689.6742233435378,146.1855267143692,13,4,7.973992243875057,1211.764020819811,649.1935483870967,0.0,96.87083589072229,True,PASS
prewindow|g_pw_mp_no_extreme+g_imb5_strong_with+g_vol_high,ws_s,g_pw_mp_no_extreme+g_imb5_strong_with+g_vol_high,1359,889,242,228,0.7649043869516311,0.7479338842975206,0.7675438596491229,12.298121673519534,2.7735826825271,6.41465964274095,13066.77957547536,1462.5423985449365,521.7967231666171,180.54278310855727,19,5,8.435932144382948,36.468235622855424,1534.3548387096773,0.0,96.85923652261438,True,PASS
off_early45|g_trend_slope_strong_with,offset_early45,g_trend_slope_strong_with,357,137,52,168,0.7226277372262774,0.5192307692307693,0.7916666666666666,-0.7645106313294391,-7.677878280163174,7.466758561414137,750.4278112569568,1254.415438317575,843.808885169358,87.71783992702706,13,3,3.5817524567971817,28.145359352003155,403.06451612903226,0.0,96.78025218828385,True,PASS
off_early45|r2|g_trend_slope_strong_with+g_hurst_trending,offset_early45,g_trend_slope_strong_with+g_hurst_trending,357,137,52,168,0.7226277372262774,0.5192307692307693,0.7916666666666666,-0.7645106313294391,-7.677878280163174,7.466758561414137,750.4278112569568,1254.415438317575,843.808885169358,87.71783992702706,13,3,3.5817524567971817,28.145359352003155,403.06451612903226,0.0,96.78025218828385,True,PASS
prewindow|g_f7_rsi_strong_with+g_mp_no_extreme+g_hurst_trending,ws_s,g_f7_rsi_strong_with+g_mp_no_extreme+g_hurst_trending,418,239,64,115,0.6443514644351465,0.875,0.7304347826086957,-1.7186304669041612,9.335687988208733,9.008323726364097,1222.6885781871354,1035.9572285318711,753.1038638904672,223.75757968084156,27,6,3.702280114667216,21.2513349683601,471.93548387096774,0.0,96.60350967372793,True,PASS
off_L240|r3|g_ribbon_agrees+g_rf_with+g_hurst_trending,offset_L240,g_ribbon_agrees+g_rf_with+g_hurst_trending,529,305,120,104,0.9475409836065574,0.9,0.8365384615384616,2.006425767100726,0.473665654225808,9.464763305227931,1653.1351212165232,984.3353837437048,103.80496963469523,98.90565777805432,2,2,7.238009303162133,15.018829474283192,597.258064516129,0.0,96.52202556978833,True,PASS
pw_off_e60|r2|g_pw_mp_no_extreme+g_trend_slope_strong_with+g_mp_skew_with,ws_s+offset_e60,g_pw_mp_no_extreme+g_trend_slope_strong_with+g_mp_skew_with,325,128,42,155,0.8984375,0.47619047619047616,0.832258064516129,3.259252511102366,-9.888966160846591,7.748359646255311,1202.843487835119,1200.9957451695732,502.0773295787288,151.0,16,6,7.16347630259906,37.50839921039436,366.9354838709677,0.0,96.46629964498612,True,PASS
off_early30|r3|g_trend_slope_strong_with+g_mp_skew_with+g_hawkes_imbalance_with,offset_early30,g_trend_slope_strong_with+g_mp_skew_with+g_hawkes_imbalance_with,278,144,79,55,0.9097222222222222,0.9493670886075949,0.9272727272727272,14.882235890866399,6.603647713005877,12.986227552870588,3378.9726530201083,714.2425154078824,175.0,50.0,7,2,11.881353233862281,25.936352808240475,313.8709677419355,0.0,96.30844113067887,True,PASS
off_L180|r2|g_trend_slope_strong_with+g_queue_top_high,offset_L180,g_trend_slope_strong_with+g_queue_top_high,205,126,43,36,0.9682539682539683,0.9534883720930233,0.7777777777777778,1.7527398520769146,1.926605355230006,16.016135775500633,880.2701395546042,576.5808879180228,50.0,50.0,2,2,6.472819766235573,14.409720927624583,231.4516129032258,0.0,96.0968146530038,True,PASS
off_L180|r3|g_trend_slope_strong_with+g_queue_top_high+g_within_dev,offset_L180,g_trend_slope_strong_with+g_queue_top_high+g_within_dev,205,126,43,36,0.9682539682539683,0.9534883720930233,0.7777777777777778,1.7527398520769146,1.926605355230006,16.016135775500633,880.2701395546042,576.5808879180228,50.0,50.0,2,2,6.472819766235573,14.409720927624583,231.4516129032258,0.0,96.0968146530038,True,PASS
off_L180|r3|g_trend_slope_strong_with+g_queue_top_high+g_tr_above_ema800,offset_L180,g_trend_slope_strong_with+g_queue_top_high+g_tr_above_ema800,205,126,43,36,0.9682539682539683,0.9534883720930233,0.7777777777777778,1.7527398520769146,1.926605355230006,16.016135775500633,880.2701395546042,576.5808879180228,50.0,50.0,2,2,6.472819766235573,14.409720927624583,231.4516129032258,0.0,96.0968146530038,True,PASS
off_L180|r3|g_trend_slope_strong_with+g_queue_top_high+g_hurst_trending,offset_L180,g_trend_slope_strong_with+g_queue_top_high+g_hurst_trending,205,126,43,36,0.9682539682539683,0.9534883720930233,0.7777777777777778,1.7527398520769146,1.926605355230006,16.016135775500633,880.2701395546042,576.5808879180228,50.0,50.0,2,2,6.472819766235573,14.409720927624583,231.4516129032258,0.0,96.0968146530038,True,PASS
prewindow|g_f7_rsi_strong_with+g_tr_above_ema200+g_hl_liq_cascade_with,ws_s,g_f7_rsi_strong_with+g_tr_above_ema200+g_hl_liq_cascade_with,1103,616,305,182,0.8311688311688312,0.7901639344262295,0.9120879120879121,0.34549288509864406,-1.0285956259203517,7.1127393122515095,1193.620506144832,1294.5185548297748,1157.8784216527972,123.71052599217421,24,4,3.0852916017184655,29.96589718971823,1245.3225806451612,0.0,95.95609941726867,True,PASS
off_early3060|r3|g_rf_with+g_vol_high+g_hurst_trending,offset_early3060,g_rf_with+g_vol_high+g_hurst_trending,1370,873,268,229,0.7961053837342497,0.6865671641791045,0.8558951965065502,4.0605184708093365,1.8246761759467518,6.3057471625599,5477.861940396498,1444.016100226217,811.6835780691151,350.0,27,14,8.76516754428208,20.89071780663884,1546.774193548387,0.0,95.42326983861055,True,PASS
off_early304560|r3|g_rf_with+g_vol_high+g_hurst_trending,offset_early304560,g_rf_with+g_vol_high+g_hurst_trending,1370,873,268,229,0.7961053837342497,0.6865671641791045,0.8558951965065502,4.0605184708093365,1.8246761759467518,6.3057471625599,5477.861940396498,1444.016100226217,811.6835780691151,350.0,27,14,8.76516754428208,20.89071780663884,1546.774193548387,0.0,95.42326983861055,True,PASS
off_early60|r2|g_trend_slope_strong_with+g_ribbon_agrees,offset_early60,g_trend_slope_strong_with+g_ribbon_agrees,430,248,81,101,0.9153225806451613,0.4444444444444444,0.9207920792079208,5.626539272888942,-7.6095932539807,9.4934181272016,1737.8399169513827,958.8352308473616,794.3023257574074,101.72089534859185,16,4,6.977157227548439,118.40599973155614,485.48387096774195,0.0,95.4076713976705,True,PASS
off_early60|r3|g_trend_slope_strong_with+g_within_dev+g_ribbon_agrees,offset_early60,g_trend_slope_strong_with+g_within_dev+g_ribbon_agrees,430,248,81,101,0.9153225806451613,0.4444444444444444,0.9207920792079208,5.626539272888942,-7.6095932539807,9.4934181272016,1737.8399169513827,958.8352308473616,794.3023257574074,101.72089534859185,16,4,6.977157227548439,118.40599973155614,485.48387096774195,0.0,95.4076713976705,True,PASS
