asset,slug,timeframe,window_start_unix,outcome_up,strike_price,settlement_price,abs_move_pct,btc_close_at_ws,ret_5m,ret_15m,ret_1h,oi_now,oi_delta_5m,oi_delta_15m,oi_delta_1h,oiv_delta_5m,ls_count,ls_count_delta_5m,ls_top_count,ls_top_sum,smart_minus_retail,taker_ratio,taker_delta_5m,book_skew,entry_yes_ask,entry_no_ask,votes_up,prob_a,prob_b
btc,btc-updown-15m-1777282200,15m,1777282200,1,77778.45548611,77950.50797384,0.0022120841389133,77760.81,0.0005352456691171,-0.0009369225859195,0.0021930952772669,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.222249551987069,0.52,0.5,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1777283100,15m,1777283100,0,77950.50797384,77903.84739555,0.0005985923569049,77943.44,1.2829816918512088e-07,0.0023458586872469,0.0034499801727328,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.9378297857065936,0.44,0.59,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1777284000,15m,1777284000,0,77903.84739555,77822.24164596,0.0010475188622668,77899.34,-0.000793530051677,-0.0005659550115459,0.0012577974944961,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.8888888888888888,0.47,0.54,1,0.5,0.4983991462113128
btc,btc-updown-15m-1777284900,15m,1777284900,0,77822.24164596,77814.91608467,9.41319748064e-05,77833.68,-5.139150200479064e-06,-0.0008432380479185,-2.569581373636308e-07,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.9187386107421937,0.54,0.47,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1777285800,15m,1777285800,1,77814.91608467,77884.16925596,0.0008899729611562,77823.46,0.0003014969616755,-0.000131314246358,0.0008053513814241,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.9475412066883262,0.59,0.42,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1777286700,15m,1777286700,0,77884.16925596,77856.8,0.0003514097437446,77862.57,-0.0005966427563858,0.000502421454548,-0.0010380858512745,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.9313167549938852,0.49,0.52,1,0.5,0.4983991462113128
btc,btc-updown-15m-1777287600,15m,1777287600,0,77856.8,77782.86714548,0.000949600478314,77857.96,7.706370831123853e-06,-5.920863487101975e-05,-0.0005313394745996,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.3098688750862664,0.5,0.51,1,0.5,0.4983991462113128
btc,btc-updown-15m-1777288500,15m,1777288500,1,77782.86714548,77861.69,0.0010133703913559,77776.63,0.0004659296882849,-0.0010451405102579,-0.0007332419369389,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.1909287713184435,0.54,0.47,1,0.5,0.5217391304347826
btc,btc-updown-15m-1777289400,15m,1777289400,0,77861.69,77811.4,0.0006458888832235,77873.24,0.0001998318644979,0.0012413760757584,0.0006394483851773,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.884201537147737,0.49,0.52,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1777290300,15m,1777290300,1,77811.4,77844.82861695,0.000429610789036,77803.1,-0.0001298064536192,-0.0009011003823193,-0.0007640734516898,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.1342857142857143,0.5,0.51,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1777291200,15m,1777291200,0,77844.82861695,77829.993,0.00019057935143,77812.41,-0.0001206675577483,0.0001196538829723,-0.0005852109338465,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.9596627808478884,0.51,0.5,1,0.5,0.4983991462113128
btc,btc-updown-15m-1777292100,15m,1777292100,0,77829.993,77754.09567101,0.0009751681333184,77836.5,0.0002906513965366,0.0003095428062084,0.0007694723826198,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.183769910783395,0.48,0.53,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1777293000,15m,1777293000,0,77754.09567101,77745.88167854,0.0001056406405233,77749.43,-0.000434506845111,-0.0011192529953008,-0.0015911566884394,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.2117643450792775,0.55,0.47,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1777293900,15m,1777293900,0,77745.88167854,77667.78432242,0.0010045208110561,77694.02,0.0003090805534737,-0.0007129281078991,-0.0014029844140192,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.7836434443963652,0.54,0.47,1,0.5,0.4983991462113128
btc,btc-updown-15m-1777294800,15m,1777294800,1,77667.78432242,77717.94337,0.0006458153534002,77682.77,-0.0001455815331559,-0.0001448092732467,-0.0016674475702382,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.4756213242269019,0.6,0.44,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1777295700,15m,1777295700,0,77717.94337,77711.73819192,7.98422836597e-05,77726.0,-0.0005913903362615,0.0005563392737103,-0.0014206511027364,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.968019680196802,0.53,0.48,1,0.5,0.4983991462113128
btc,btc-updown-15m-1777296600,15m,1777296600,1,77711.73819192,77856.08449056,0.0018574581137731,77678.33,-0.0005140395720301,-0.0006134964385504,-0.0009148945459859,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.2908410114014051,0.6,0.5,0,0.4406779661016949,0.5217391304347826
btc,btc-updown-15m-1777297500,15m,1777297500,0,77856.08449056,77748.91,0.0013765718024645,77792.22,-0.0008445863426584,0.0014651008872388,0.0012631344491522,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.9556855480809856,0.47,0.54,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1777298400,15m,1777298400,1,77748.91,77851.35114301,0.0013175894428616,77806.34,0.0010500800098096,0.0001814926826926,0.0015894364050915,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.9893734914152992,0.52,0.49,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1777299300,15m,1777299300,1,77851.35114301,77883.54481822,0.0004135275077096,77882.6,0.0013478069344589,0.0009796457744388,0.0020127429058201,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.8337559876021414,0.49,0.52,3,0.559322033898305,0.5217391304347826
btc,btc-updown-15m-1777300200,15m,1777300200,1,77883.54481822,78178.4313153,0.0037862490435979,77900.95,-0.0001064115255597,0.0002355832831496,0.0028618226275202,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.282367447595561,0.47,0.54,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1777301100,15m,1777301100,0,78178.4313153,77810.38394633,0.0047077865694904,78177.22,0.0008974669908601,0.0035401528417923,0.0049368745820736,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.1473941368078175,0.44,0.57,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1777302000,15m,1777302000,0,77810.38394633,77379.66438973,0.0055355022653157,77775.0,-0.0012881445916367,-0.0051582579823854,-0.0004028760830045,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.9044171709744924,0.5,0.51,0,0.4406779661016949,0.5217391304347826
btc,btc-updown-15m-1777302900,15m,1777302900,0,77379.66438973,76846.59360351,0.0068890294423498,77312.92,-0.0025443294689613,-0.0059589601477711,-0.0073414820052144,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.3647103417777497,0.55,0.46,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1777303800,15m,1777303800,1,76846.59360351,77047.79884,0.0026182713774942,76900.26,0.0035681146448102,-0.0053518251157427,-0.0129288904041069,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.9559113144018804,0.58,0.43,1,0.5,0.5217391304347826
btc,btc-updown-15m-1777304700,15m,1777304700,0,77047.79884,76788.72424547,0.0033625177932467,77041.79,0.0002802767917165,0.0018387443830434,-0.0146302988628558,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.7417694794484396,0.5,0.51,2,0.457516339869281,0.5217391304347826
btc,btc-updown-15m-1777305600,15m,1777305600,0,76788.72424547,76772.39969532,0.0002125904592165,76734.45,-0.000627812858918,-0.0039972418264566,-0.0134692827069269,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.0013731119710398,0.58,0.43,0,0.4406779661016949,0.5217391304347826
btc,btc-updown-15m-1777306500,15m,1777306500,0,76772.39969532,76740.2681233,0.0004185302549811,76839.01,0.0012319039641601,0.001361693825956,-0.0061486287331999,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.3444131347403531,0.57,0.45,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1777307400,15m,1777307400,0,76740.2681233,76594.19078413,0.0019035291736965,76796.01,0.0005602120277406,-0.0005597682237136,-0.0013565718411708,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.8212606303151575,0.59,0.42,1,0.5,0.5217391304347826
btc,btc-updown-15m-1777308300,15m,1777308300,1,76594.19078413,76615.636,0.0002799848872408,76612.66,-0.0004872680761093,-0.0023903484373023,-0.0055856646615166,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.8998727504090167,0.58,0.43,0,0.4406779661016949,0.5217391304347826
btc,btc-updown-15m-1777309200,15m,1777309200,1,76615.636,76694.25889624,0.0010261990938768,76700.0,0.0002053665882298,0.0011393711314966,-0.0004490517035632,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.3346120122753178,0.61,0.4,2,0.457516339869281,0.5217391304347826
btc,btc-updown-15m-1777310100,15m,1777310100,1,76694.25889624,76825.15638142,0.001706744247403,76690.28,0.000491186755398,-0.0001267355403877,-0.0019374810699069,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.2597470896182439,0.52,0.49,1,0.5,0.5217391304347826
btc,btc-updown-15m-1777311000,15m,1777311000,1,76825.15638142,76867.94268164,0.0005569308574859,76904.08,0.000885130107121,0.0027839581881352,0.0014062453419419,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.44412160725675,0.48,0.53,3,0.559322033898305,0.5217391304347826
btc,btc-updown-15m-1777311900,15m,1777311900,0,76867.94268164,76734.35637224,0.0017378676303757,76857.7,0.0008541503149504,-0.0006032708701293,0.0031933229091149,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.8827526384270639,0.48,0.53,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1777312800,15m,1777312800,1,76734.35637224,76741.69,9.55716331863e-05,76750.99,-1.302914704406917e-07,-0.0013893747439124,0.0006645770337056,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.0804321728691476,0.52,0.49,1,0.5,0.5217391304347826
btc,btc-updown-15m-1777313700,15m,1777313700,0,76741.69,76682.21787283,0.0007749650440327,76776.69,0.0008177698871443,0.0003347930515206,0.0011261056256142,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.3799433649057709,0.52,0.49,3,0.559322033898305,0.5217391304347826
btc,btc-updown-15m-1777314600,15m,1777314600,1,76682.21787283,76758.0655537,0.0009891169422849,76686.06,-0.0003325996657858,-0.0011811336697188,-0.0028389862322399,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.803729146221786,0.5,0.51,0,0.4406779661016949,0.5217391304347826
btc,btc-updown-15m-1777315500,15m,1777315500,1,76758.0655537,76821.39475482,0.0008250494676119,76808.0,0.0009117789437625,0.0015888566066045,-0.000646858755506,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.2451203020947618,0.33,0.68,2,0.457516339869281,0.5217391304347826
btc,btc-updown-15m-1777316400,15m,1777316400,1,76821.39475482,76867.571,0.0006010857434621,76862.71,-0.0002194581603761,0.0007120420321024,0.0014545580205089,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.7677344430465499,0.64,0.37,2,0.457516339869281,0.5217391304347826
btc,btc-updown-15m-1777317300,15m,1777317300,0,76867.571,76620.82122617,0.0032100633676846,76876.45,0.0012975975443379,0.0001787443099932,0.0012985092789815,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.7531551919227087,0.46,0.55,3,0.559322033898305,0.5217391304347826
btc,btc-updown-15m-1777318200,15m,1777318200,1,76620.82122617,76775.28127771,0.0020159018014706,76525.72,-0.0029960671170166,-0.0045726942602331,-0.0020930513115328,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.9578730588974614,0.56,0.45,0,0.4406779661016949,0.5217391304347826
btc,btc-updown-15m-1777319100,15m,1777319100,1,76775.28127771,76873.8573058,0.0012839552841679,76844.38,0.0021407675997728,0.0041554443603299,0.0004735364421927,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.7505370800034372,0.55,0.46,3,0.559322033898305,0.5217391304347826
btc,btc-updown-15m-1777320000,15m,1777320000,1,76873.8573058,76897.62,0.0003091128119859,76850.0,0.0001232346587909,7.313214708966871e-05,-0.0001653734428202,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.1488342538736008,0.49,0.52,2,0.457516339869281,0.5217391304347826
btc,btc-updown-15m-1777320900,15m,1777320900,1,76897.62,76992.6673,0.0012360239497659,76946.26,0.0001365981639612,0.0012517861301658,0.0009076683773522,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.4237651016975072,0.48,0.54,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1777321800,15m,1777321800,0,76992.6673,76989.39021496,4.25635993e-05,76996.54,0.0004260839288706,0.0006532296643675,0.0061335923019529,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.9338651676104658,0.43,0.58,3,0.559322033898305,0.5217391304347826
btc,btc-updown-15m-1777322700,15m,1777322700,0,76989.39021496,76957.16165852,0.0004186103611161,76981.26,0.000190843872818,-0.0001984701697277,0.0017796777718953,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.6267590387529769,0.43,0.58,2,0.457516339869281,0.5217391304347826
btc,btc-updown-15m-1777323600,15m,1777323600,0,76957.16165852,76879.82797015,0.0010048926792954,76935.95,-0.0003150176502212,-0.0005887580902595,0.0011177875345462,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.1585212907849422,0.47,0.54,1,0.5,0.5217391304347826
btc,btc-updown-15m-1777324500,15m,1777324500,1,76879.82797015,76904.58215,0.0003219853699414,76865.71,-0.0002329766260574,-0.0009133842233335,-0.0010473828189532,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.0054057617509393,0.47,0.54,0,0.4406779661016949,0.5217391304347826
btc,btc-updown-15m-1777325400,15m,1777325400,0,76904.58215,76895.19,0.0001221273133203,76913.92,0.0006964753622295,0.0006270011389595,-0.0010736113443612,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.8683930856486001,0.52,0.49,2,0.457516339869281,0.5217391304347826
btc,btc-updown-15m-1777326300,15m,1777326300,0,76895.19,76777.794,0.0015267014750857,76877.09,-0.0007403886351141,-0.0004789616857848,-0.0013541028604183,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.6427928808918444,0.48,0.53,0,0.4406779661016949,0.5217391304347826
btc,btc-updown-15m-1777327200,15m,1777327200,1,76777.794,76853.66707438,0.000988216389494,76784.71,-0.0007602790017204,-0.0012023809577867,-0.0019677257279456,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.0563562876534737,0.55,0.46,0,0.4406779661016949,0.5217391304347826
btc,btc-updown-15m-1777328100,15m,1777328100,1,76853.66707438,76970.76216,0.0015236109098954,76860.16,-0.0001667825171554,0.0009821350503253,-7.220645428659144e-05,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.1238876907937438,0.62,0.39,1,0.5,0.5217391304347826
btc,btc-updown-15m-1777329000,15m,1777329000,1,76970.76216,76999.20357047,0.0003695092743252,77017.91,0.0018482905135418,0.0020503253681684,0.001351117774922,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.9798500253024796,0.5,0.51,3,0.559322033898305,0.5217391304347826
btc,btc-updown-15m-1777329900,15m,1777329900,1,76999.20357047,77051.629,0.0006808567764213,77033.97,0.0009621163559957,0.0002085011887965,0.0020385806495036,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.5682979848422536,0.47,0.54,3,0.559322033898305,0.5217391304347826
btc,btc-updown-15m-1777330800,15m,1777330800,0,77051.629,77034.226,0.0002258615453801,77074.9,-2.2575188027091293e-05,0.0005311829353155,0.003772144542606,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.7533550418158605,0.5,0.51,2,0.457516339869281,0.5217391304347826
btc,btc-updown-15m-1777331700,15m,1777331700,1,77034.226,77124.373,0.0011702201045026,77070.23,0.0005392640480962,-6.059224837566036e-05,0.0027294172439049,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.6265673138926704,0.47,0.54,2,0.457516339869281,0.5217391304347826
btc,btc-updown-15m-1777332600,15m,1777332600,1,77124.373,77299.30199142,0.0022681415046317,77137.7,-9.450185248177242e-05,0.0008750523310342,0.0015541442067708,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.901102967430326,0.47,0.54,2,0.457516339869281,0.5217391304347826
btc,btc-updown-15m-1777333500,15m,1777333500,1,77299.30199142,77364.75,0.0008466830475036,77301.69,0.0009486826836237,0.0021236818098446,0.0034693248278188,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.9549529258074688,0.43,0.59,3,0.559322033898305,0.5217391304347826
btc,btc-updown-15m-1777334400,15m,1777334400,0,77364.75,77318.422,0.0005988256925796,77314.94,-0.0012397417687659,0.0001713916547324,0.0031095335472358,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.7671169073125291,0.44,0.57,2,0.457516339869281,0.5217391304347826
btc,btc-updown-15m-1777335300,15m,1777335300,0,77318.422,77233.49,0.0010984704266209,77338.88,-0.0005638522763391,0.0003095946830309,0.0034797204786425,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.1213897937024972,0.47,0.54,2,0.457516339869281,0.5217391304347826
btc,btc-updown-15m-1777336200,15m,1777336200,1,77233.49,77400.92,0.0021678419556075,77218.45,-0.000692470284235,-0.0015583864495163,0.0010462816980918,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.901106255659226,0.55,0.49,1,0.5,0.4983991462113128
btc,btc-updown-15m-1777337100,15m,1777337100,0,77400.92,77379.62,0.000275190527451,77420.88,-4.029839411434286e-05,0.0026180935422864,0.0015406934305335,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.6744259201006606,0.47,0.54,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1777338000,15m,1777338000,0,77379.62,77344.75,0.0004506354515568,77357.25,-0.0007948260617163,-0.0008222092305242,0.0005470925452768,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.3075751280986012,0.48,0.53,1,0.5,0.4983991462113128
btc,btc-updown-15m-1777338900,15m,1777338900,0,77344.75,77235.83,0.0014082403783062,77331.05,-0.000178437623917,-0.0003387457260896,-0.0001012478638438,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.47953047451485,0.51,0.5,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1777339800,15m,1777339800,0,77235.83,77105.0,0.0016939029463398,77196.17,-0.0005308439695313,-0.0017457122991539,-0.0002885737134814,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.7418478260869565,0.54,0.47,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1777340700,15m,1777340700,0,77105.0,77084.69,0.0002634070423448,77076.64,-0.0013524134001933,-0.001549592879242,-0.0044562601350098,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,-0.9474214923653126,0.62,0.39,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1777341600,15m,1777341600,1,77084.69,77157.94962873,0.0009503784568634,77083.24,-0.0003612324824503,8.562539104261861e-05,-0.003548425513443,96213.831,0.0,0.0,0.0,0.0,0.73670419,0.0,0.74042246,0.8161,0.00371827,0.916779,0.0,0.1945863830962574,0.54,0.47,1,0.5,0.4983991462113128
