msg_id,post_ts,slot_et,type,direction,btc_price,beat_strike,mv_from,mv_to,mv_delta,entry_cents,mult,ptb,ptb_up,ptb_dn,btc_dir_arrow,conf_dots,conf_label,rec_w,rec_l,rec_wr,streak,raw
7405,2026-05-18T13:00:39+00:00,,LOSS,UP,,,,,,,,,0,0,,,,,,,,"❌ LOSS  BUY UP |  | ┌─────────────────────────┐ | │  May 18  8:55-9:00 AM ET | ├─────────────────────────┤ | │  📉 $77,571 → $77,555  (-16) | │  Entry     41¢ | ├─────────────────────────┤ | │  Record    7W 3L  (70%)  ❄️1L | └─────────────────────────┘"
7406,2026-05-18T13:15:24+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 18  9:15-9:20 AM ET | ├─────────────────────────┤ | │  BTC       $77,432 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
7407,2026-05-18T13:30:30+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 18  9:30-9:35 AM ET | ├─────────────────────────┤ | │  BTC       $77,150 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
7408,2026-05-18T13:35:21+00:00,,SIGNAL,DOWN,,,,,,,1.79,"🟥🟥
├────────",0,2,DOWN,5,Medium,,,,,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 18  9:35-9:40 AM ET | ├─────────────────────────┤ | │  BTC        $77,098 | │  Beat       $77,120 | │  BTC ▼ PTB  🟥🟥 | ├─────────────────────────┤ | │  Entry      56¢  (1.79x) | │  Confidence ●●●●●  Medium | │  Closes in  5 min | ├─────────────────────────┤ | │  Record     7W 3L  (70%)  ❄️ 1L streak | └─────────────────────────┘"
7409,2026-05-18T13:40:38+00:00,,WIN,DOWN,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY DOWN |  | ┌─────────────────────────┐ | │  May 18  9:35-9:40 AM ET | ├─────────────────────────┤ | │  📉 $77,120 → $76,946  (-174) | │  Entry     56¢ | ├─────────────────────────┤ | │  Record    8W 3L  (72%)  🔥1W | └─────────────────────────┘"
7410,2026-05-18T13:45:37+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 18  9:45-9:50 AM ET | ├─────────────────────────┤ | │  BTC       $76,747 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 4 min | └─────────────────────────┘"
7411,2026-05-18T14:00:41+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 18  10:00-10:05 AM ET | ├─────────────────────────┤ | │  BTC       $76,841 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 4 min | └─────────────────────────┘"
7412,2026-05-18T14:11:32+00:00,,SIGNAL,DOWN,,,,,,,1.75,"🟥🟥
├────────",0,2,DOWN,5,High,,,,1,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 18  10:10-10:15 AM ET | ├─────────────────────────┤ | │  BTC        $76,797 | │  Beat       $76,825 | │  BTC ▼ PTB  🟥🟥 | ├─────────────────────────┤ | │  Entry      56¢  (1.75x) | │  Confidence ●●●●●  High | │  Closes in  4 min | ├─────────────────────────┤ | │  Record     8W 3L  (72%)  🔥 1W streak | └─────────────────────────┘"
7413,2026-05-18T14:15:38+00:00,,WIN,DOWN,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY DOWN |  | ┌─────────────────────────┐ | │  May 18  10:10-10:15 AM ET | ├─────────────────────────┤ | │  📉 $76,825 → $76,654  (-172) | │  Entry     56¢ | ├─────────────────────────┤ | │  Record    9W 3L  (75%)  🔥2W | └─────────────────────────┘"
7414,2026-05-18T14:15:43+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 18  10:15-10:20 AM ET | ├─────────────────────────┤ | │  BTC       $76,731 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 4 min | └─────────────────────────┘"
7415,2026-05-18T14:26:16+00:00,,SIGNAL,DOWN,,,,,,,2.22,"🟩🟩
├────────",2,0,UP,4,Medium,,,,2,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 18  10:25-10:30 AM ET | ├─────────────────────────┤ | │  BTC        $76,719 | │  Beat       $76,695 | │  BTC ▲ PTB  🟩🟩 | ├─────────────────────────┤ | │  Entry      45¢  (2.22x) | │  Confidence ●●●●○  Medium | │  Closes in  4 min | ├─────────────────────────┤ | │  Record     9W 3L  (75%)  🔥 2W streak | └─────────────────────────┘"
7416,2026-05-18T14:30:37+00:00,,WIN,DOWN,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY DOWN |  | ┌─────────────────────────┐ | │  May 18  10:25-10:30 AM ET | ├─────────────────────────┤ | │  📉 $76,695 → $76,593  (-102) | │  Entry     45¢ | ├─────────────────────────┤ | │  Record    10W 3L  (76%)  🔥3W | └─────────────────────────┘"
7417,2026-05-18T14:30:39+00:00,,SIGNAL,DOWN,,,,,,,2.08,"🟩🟩🟩
├───────",3,0,UP,5,Medium,,,,3,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 18  10:30-10:35 AM ET | ├─────────────────────────┤ | │  BTC        $76,642 | │  Beat       $76,601 | │  BTC ▲ PTB  🟩🟩🟩 | ├─────────────────────────┤ | │  Entry      48¢  (2.08x) | │  Confidence ●●●●●  Medium | │  Closes in  4 min | ├─────────────────────────┤ | │  Record     10W 3L  (76%)  🔥 3W streak | └─────────────────────────┘"
7418,2026-05-18T14:35:08+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 18  10:35-10:40 AM ET | ├─────────────────────────┤ | │  BTC       $76,330 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
7419,2026-05-18T14:35:38+00:00,,WIN,DOWN,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY DOWN |  | ┌─────────────────────────┐ | │  May 18  10:30-10:35 AM ET | ├─────────────────────────┤ | │  📉 $76,601 → $76,246  (-355) | │  Entry     48¢ | ├─────────────────────────┤ | │  Record    11W 3L  (78%)  🔥4W | └─────────────────────────┘"
7420,2026-05-18T14:44:03+00:00,,SIGNAL,DOWN,,,,,,,2.27,"🟩🟩🟩
├───────",3,0,UP,5,High,,,,4,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 18  10:40-10:45 AM ET | ├─────────────────────────┤ | │  BTC        $76,503 | │  Beat       $76,473 | │  BTC ▲ PTB  🟩🟩🟩 | ├─────────────────────────┤ | │  Entry      44¢  (2.27x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     11W 3L  (78%)  🔥 4W streak | └─────────────────────────┘"
7421,2026-05-18T14:45:22+00:00,,SIGNAL,DOWN,,,,,,,1.75,"🟥🟥
├────────",0,2,DOWN,5,High,,,,4,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 18  10:45-10:50 AM ET | ├─────────────────────────┤ | │  BTC        $76,417 | │  Beat       $76,438 | │  BTC ▼ PTB  🟥🟥 | ├─────────────────────────┤ | │  Entry      56¢  (1.75x) | │  Confidence ●●●●●  High | │  Closes in  5 min | ├─────────────────────────┤ | │  Record     11W 3L  (78%)  🔥 4W streak | └─────────────────────────┘"
7422,2026-05-18T14:45:37+00:00,,WIN,DOWN,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY DOWN |  | ┌─────────────────────────┐ | │  May 18  10:40-10:45 AM ET | ├─────────────────────────┤ | │  📉 $76,473 → $76,432  (-41) | │  Entry     44¢ | ├─────────────────────────┤ | │  Record    12W 3L  (80%)  🔥5W | └─────────────────────────┘"
